"Address","Content Type","Size (bytes)","IMG Inlinks","Indexability","Indexability Status","Dimensions"
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acg8252.jpg","image/jpeg; x-api-version=2.0","16341","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acn8415_120x120.jpg","image/jpeg; x-api-version=2.0","2579","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991395_001tt.jpg","image/jpeg; x-api-version=2.0","4708","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl7913_416x312.jpg","image/jpeg; x-api-version=2.0","13882","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco4069_120x120.jpg","image/jpeg; x-api-version=2.0","1618","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acp2796_120x120.jpg","image/jpeg; x-api-version=2.0","4653","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco5777_120x120.jpg","image/jpeg; x-api-version=2.0","2431","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acn0402_300x196.jpg","image/jpeg; x-api-version=2.0","25783","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acn0403_460x300.jpg","image/jpeg; x-api-version=2.0","30400","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acn0403_300x196.jpg","image/jpeg; x-api-version=2.0","17152","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp0219_460x300.jpg","image/jpeg; x-api-version=2.0","25034","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acn0404_460x300.jpg","image/jpeg; x-api-version=2.0","22036","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acn0405_300x196.jpg","image/jpeg; x-api-version=2.0","20155","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acn0406_300x196.jpg","image/jpeg; x-api-version=2.0","22568","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acn0404_300x196.jpg","image/jpeg; x-api-version=2.0","12169","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp0221_460x300.jpg","image/jpeg; x-api-version=2.0","18757","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp0222_460x300.jpg","image/jpeg; x-api-version=2.0","28169","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acn0407_300x196.jpg","image/jpeg; x-api-version=2.0","16422","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp0220_460x300.jpg","image/jpeg; x-api-version=2.0","28058","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp0223_460x300.jpg","image/jpeg; x-api-version=2.0","27980","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq4438_416x312.jpg","image/jpeg; x-api-version=2.0","14886","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq4188_416x312.jpg","image/jpeg; x-api-version=2.0","13630","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acj2021_120x120.jpg","image/jpeg; x-api-version=2.0","4757","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/hwkb17_009_001tt.jpg","image/jpeg; x-api-version=2.0","3891","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991544_001tt.jpg","image/jpeg; x-api-version=2.0","6866","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991272_001tt.jpg","image/jpeg; x-api-version=2.0","2640","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991050tt.jpg","image/jpeg; x-api-version=2.0","3883","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991457_002tt.jpg","image/jpeg; x-api-version=2.0","3996","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991569_001tt.jpg","image/jpeg; x-api-version=2.0","3680","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991336_001tt.jpg","image/jpeg; x-api-version=2.0","3276","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991930_002tt.jpg","image/jpeg; x-api-version=2.0","10413","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aci2314_416x312.jpg","image/jpeg; x-api-version=2.0","11239","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco5939_120x120.jpg","image/jpeg; x-api-version=2.0","1690","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/hwkb17_005.jpg","image/jpeg; x-api-version=2.0","33380","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991474_002tt.jpg","image/jpeg; x-api-version=2.0","7847","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9992555_001tt.jpg","image/jpeg; x-api-version=2.0","14477","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aci2313_416x312.jpg","image/jpeg; x-api-version=2.0","15921","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9992557_001tt.jpg","image/jpeg; x-api-version=2.0","12418","5","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992539_006.jpg","image/jpeg; x-api-version=2.0","13319","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992539_005.jpg","image/jpeg; x-api-version=2.0","13794","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992539_001.jpg","image/jpeg; x-api-version=2.0","9629","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992539_003.jpg","image/jpeg; x-api-version=2.0","18420","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992539_002.jpg","image/jpeg; x-api-version=2.0","33889","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992539_004.jpg","image/jpeg; x-api-version=2.0","21624","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9991305_034.jpg","image/jpeg; x-api-version=2.0","52207","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9991305_036.jpg","image/jpeg; x-api-version=2.0","42726","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9991305_035.jpg","image/jpeg; x-api-version=2.0","17360","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acj2016_120x120.jpg","image/jpeg; x-api-version=2.0","2590","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/tet001374_kb.jpg","image/jpeg; x-api-version=2.0","75621","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3897_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","3767","5","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3904_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","3363","5","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3890_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","4251","5","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acm9708_460x300.jpg","image/jpeg; x-api-version=2.0","24324","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/hwkb17_064tt.jpg","image/jpeg; x-api-version=2.0","4225","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991037tt.gif","image/gif; x-api-version=2.0","3863","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/bld058945_kb.jpg","image/jpeg; x-api-version=2.0","62020","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo9240_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5728","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aby4333_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","8901","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992540_005.jpg","image/jpeg; x-api-version=2.0","19859","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992540_004.jpg","image/jpeg; x-api-version=2.0","22482","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992540_006.jpg","image/jpeg; x-api-version=2.0","19848","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/adc3476_946w.jpg","image/jpeg; x-api-version=2.0","84551","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992540_002.jpg","image/jpeg; x-api-version=2.0","19437","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992540_003.jpg","image/jpeg; x-api-version=2.0","20631","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/adc3477_946w.jpg","image/jpeg; x-api-version=2.0","75724","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991849_001tt.jpg","image/jpeg; x-api-version=2.0","3856","12","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acn7551_460x300.jpg","image/jpeg; x-api-version=2.0","31372","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991491_001tt.jpg","image/jpeg; x-api-version=2.0","12509","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1135_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","3882","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/hwkb17_048_49.jpg","image/jpeg; x-api-version=2.0","31301","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992540_001.jpg","image/jpeg; x-api-version=2.0","17273","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acm8154_460x300.jpg","image/jpeg; x-api-version=2.0","15647","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/bld183248_kb.jpg","image/jpeg; x-api-version=2.0","85552","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3911_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2221","7","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991502_001tt.jpg","image/jpeg; x-api-version=2.0","4344","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991071tt.jpg","image/jpeg; x-api-version=2.0","4884","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991506_002tt.jpg","image/jpeg; x-api-version=2.0","4965","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991506_004tt.jpg","image/jpeg; x-api-version=2.0","3853","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991072tt.jpg","image/jpeg; x-api-version=2.0","12324","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/5098537_43903340_71466629_001_qtps.jpg","image/jpeg; x-api-version=2.0","27957","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl3179_120x120.jpg","image/jpeg; x-api-version=2.0","2688","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1765.jpg","image/jpeg; x-api-version=2.0","43010","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo9926_416x312.jpg","image/jpeg; x-api-version=2.0","15487","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl3178_120x120.jpg","image/jpeg; x-api-version=2.0","2778","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1738_416x312.jpg","image/jpeg; x-api-version=2.0","14047","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq2158_416x312.jpg","image/jpeg; x-api-version=2.0","15916","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq2151_416x312.jpg","image/jpeg; x-api-version=2.0","15970","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp5488_416x312.jpg","image/jpeg; x-api-version=2.0","10180","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo5537_416x312.jpg","image/jpeg; x-api-version=2.0","18711","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo8916_416x312.jpg","image/jpeg; x-api-version=2.0","16469","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9991364_001.jpg","image/jpeg; x-api-version=2.0","25540","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992359_006_4_mpi.jpg","image/jpeg; x-api-version=2.0","6602","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992359_006_3_mpi.jpg","image/jpeg; x-api-version=2.0","5147","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992538_004.jpg","image/jpeg; x-api-version=2.0","19913","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992538_003.jpg","image/jpeg; x-api-version=2.0","24709","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992538_001.jpg","image/jpeg; x-api-version=2.0","19097","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992359_006_2_mpi.jpg","image/jpeg; x-api-version=2.0","9494","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acl3194_460x300.jpg","image/jpeg; x-api-version=2.0","17547","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp5470_416x312.jpg","image/jpeg; x-api-version=2.0","28600","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/bld203657_kb.jpg","image/jpeg; x-api-version=2.0","77631","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp5482_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2385","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992538_002.jpg","image/jpeg; x-api-version=2.0","18600","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl3177_120x120.jpg","image/jpeg; x-api-version=2.0","2485","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992359_004_mpi.jpg","image/jpeg; x-api-version=2.0","16169","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl1553_120x120.jpg","image/jpeg; x-api-version=2.0","5701","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp5488.jpg","image/jpeg; x-api-version=2.0","32730","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp9078_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2271","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo9206_416x312.jpg","image/jpeg; x-api-version=2.0","8684","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1774_416x312.jpg","image/jpeg; x-api-version=2.0","12099","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo9206.jpg","image/jpeg; x-api-version=2.0","25057","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo9276_416x312.jpg","image/jpeg; x-api-version=2.0","21302","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo9270_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2203","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp9078_416x312.jpg","image/jpeg; x-api-version=2.0","13897","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl1564_416x312.jpg","image/jpeg; x-api-version=2.0","17620","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abn0471_416x312.jpg","image/jpeg; x-api-version=2.0","18223","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo9270_416x312.jpg","image/jpeg; x-api-version=2.0","15020","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo5525_416x312.jpg","image/jpeg; x-api-version=2.0","44088","10","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1738.jpg","image/jpeg; x-api-version=2.0","35115","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl5173_416x312.jpg","image/jpeg; x-api-version=2.0","13149","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/adc3481_946w.jpg","image/jpeg; x-api-version=2.0","99929","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl3285_416x312.jpg","image/jpeg; x-api-version=2.0","20229","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl5110_416x312.jpg","image/jpeg; x-api-version=2.0","14986","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/ace0915_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6444","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acq5869_946w.jpg","image/jpeg; x-api-version=2.0","110200","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo9212_416x312.jpg","image/jpeg; x-api-version=2.0","29406","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acq5868_946w.jpg","image/jpeg; x-api-version=2.0","93084","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abn0462_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2213","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp8660_368x240.jpg","image/jpeg; x-api-version=2.0","5693","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/adc3480_946w.jpg","image/jpeg; x-api-version=2.0","90541","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp8661_368x240.jpg","image/jpeg; x-api-version=2.0","7199","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp8650_460x300.jpg","image/jpeg; x-api-version=2.0","9728","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp8659_368x240.jpg","image/jpeg; x-api-version=2.0","6554","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp8657_368x240.jpg","image/jpeg; x-api-version=2.0","6776","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992359_002_1.jpg","image/jpeg; x-api-version=2.0","79061","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq4679.jpg","image/jpeg; x-api-version=2.0","65768","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq4665.jpg","image/jpeg; x-api-version=2.0","32287","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo2794_416x312.jpg","image/jpeg; x-api-version=2.0","14507","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acl9724_460x300.jpg","image/jpeg; x-api-version=2.0","21143","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp8658_368x240.jpg","image/jpeg; x-api-version=2.0","6432","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1747.jpg","image/jpeg; x-api-version=2.0","19644","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco4172_120x120.jpg","image/jpeg; x-api-version=2.0","2492","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco4143_120x120.jpg","image/jpeg; x-api-version=2.0","2293","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq4658.jpg","image/jpeg; x-api-version=2.0","33493","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acp2805_120x120.jpg","image/jpeg; x-api-version=2.0","6008","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991223tt.jpg","image/jpeg; x-api-version=2.0","5377","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991233tt.jpg","image/jpeg; x-api-version=2.0","5400","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acp2795_120x120.jpg","image/jpeg; x-api-version=2.0","5520","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo8284_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2928","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco6464_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5383","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abs1153_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","3138","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991363_002tt.jpg","image/jpeg; x-api-version=2.0","2998","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abn2415_416x312.jpg","image/jpeg; x-api-version=2.0","14740","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acj2007_120x120.jpg","image/jpeg; x-api-version=2.0","5610","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3904_416x312.jpg","image/jpeg; x-api-version=2.0","22014","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3897_416x312.jpg","image/jpeg; x-api-version=2.0","12392","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3832_416x312.jpg","image/jpeg; x-api-version=2.0","10395","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo2259_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6172","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abr9084_416x312.jpg","image/jpeg; x-api-version=2.0","27885","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abr9084_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","1330","5","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3911_416x312.jpg","image/jpeg; x-api-version=2.0","16614","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3855_416x312.jpg","image/jpeg; x-api-version=2.0","18102","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3832_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","1923","5","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3890_416x312.jpg","image/jpeg; x-api-version=2.0","22832","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3918_416x312.jpg","image/jpeg; x-api-version=2.0","12061","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3825_416x312.jpg","image/jpeg; x-api-version=2.0","15373","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3846_416x312.jpg","image/jpeg; x-api-version=2.0","18033","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq3839_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2140","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acn4686_460x300.jpg","image/jpeg; x-api-version=2.0","22541","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/bld237212_kb.jpg","image/jpeg; x-api-version=2.0","79200","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo2232_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6008","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo3345_416x312.jpg","image/jpeg; x-api-version=2.0","14057","5","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp4955_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","1702","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp4955_416x312.jpg","image/jpeg; x-api-version=2.0","13171","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo2232_416x312.jpg","image/jpeg; x-api-version=2.0","16164","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo3345.jpg","image/jpeg; x-api-version=2.0","26935","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp4967_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","3164","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo2241_416x312.jpg","image/jpeg; x-api-version=2.0","19643","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp6077.jpg","image/jpeg; x-api-version=2.0","57997","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp6077_416x312.jpg","image/jpeg; x-api-version=2.0","13039","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp4961_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2733","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo2241_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","4729","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9992556_001.jpg","image/jpeg; x-api-version=2.0","67175","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acn1947_460x300.jpg","image/jpeg; x-api-version=2.0","12499","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp7282.jpg","image/jpeg; x-api-version=2.0","78074","6","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acc8815_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5600","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acd0327_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2472","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acq1745_460x300.jpg","image/jpeg; x-api-version=2.0","19730","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq2113_416x312.jpg","image/jpeg; x-api-version=2.0","19389","2","Indexable","",""
